Parent ID,Item Type,Parent Document,Child ID,Item Type,Child Document
MASTER-6432,User Requirement,URSPPBTE,MASTER-18399,System Requirement,HAFQ
MASTER-6432,User Requirement,URSPPBTE,MASTER-18463,System Requirement,HAFQ
MASTER-6432,User Requirement,URSPPBTE,MASTER-18467,System Requirement,HAFQ
MASTER-6432,User Requirement,URSPPBTE,MASTER-18471,System Requirement,HAFQ
MASTER-6432,User Requirement,URSPPBTE,MASTER-18473,System Requirement,HAFQ
MASTER-6432,User Requirement,URSPPBTE,MASTER-18481,System Requirement,HAFQ
MASTER-6432,User Requirement,URSPPBTE,MASTER-18547,System Requirement,HAFQ
MASTER-6432,User Requirement,URSPPBTE,MASTER-18550,System Requirement,HAFQ
MASTER-6432,User Requirement,URSPPBTE,MASTER-18554,System Requirement,HAFQ
MASTER-6432,User Requirement,URSPPBTE,MASTER-18614,System Requirement,HAFQ
MASTER-6432,User Requirement,URSPPBTE,MASTER-18615,System Requirement,HAFQ
MASTER-6432,User Requirement,URSPPBTE,MASTER-55396,System Requirement,HAFQ
MASTER-6432,User Requirement,URSPPBTE,MASTER-18469,System Requirement,HAFS
MASTER-6432,User Requirement,URSPPBTE,MASTER-18399,System Requirement,HAFS
MASTER-6432,User Requirement,URSPPBTE,MASTER-18463,System Requirement,HAFS
MASTER-6432,User Requirement,URSPPBTE,MASTER-18467,System Requirement,HAFS
MASTER-6432,User Requirement,URSPPBTE,MASTER-18471,System Requirement,HAFS
MASTER-6432,User Requirement,URSPPBTE,MASTER-18473,System Requirement,HAFS
MASTER-6432,User Requirement,URSPPBTE,MASTER-18481,System Requirement,HAFS
MASTER-6432,User Requirement,URSPPBTE,MASTER-18547,System Requirement,HAFS
MASTER-6432,User Requirement,URSPPBTE,MASTER-18550,System Requirement,HAFS
MASTER-6432,User Requirement,URSPPBTE,MASTER-18554,System Requirement,HAFS
MASTER-6432,User Requirement,URSPPBTE,MASTER-18614,System Requirement,HAFS
MASTER-6432,User Requirement,URSPPBTE,MASTER-18615,System Requirement,HAFS
MASTER-6432,User Requirement,URSPPBTE,MASTER-18469,System Requirement,HAFT
MASTER-6432,User Requirement,URSPPBTE,MASTER-18399,System Requirement,HAFT
MASTER-6432,User Requirement,URSPPBTE,MASTER-18463,System Requirement,HAFT
MASTER-6432,User Requirement,URSPPBTE,MASTER-18467,System Requirement,HAFT
MASTER-6432,User Requirement,URSPPBTE,MASTER-18471,System Requirement,HAFT
MASTER-6432,User Requirement,URSPPBTE,MASTER-18473,System Requirement,HAFT
MASTER-6432,User Requirement,URSPPBTE,MASTER-18481,System Requirement,HAFT
MASTER-6432,User Requirement,URSPPBTE,MASTER-18547,System Requirement,HAFT
MASTER-6432,User Requirement,URSPPBTE,MASTER-18550,System Requirement,HAFT
MASTER-6432,User Requirement,URSPPBTE,MASTER-18554,System Requirement,HAFT
MASTER-6432,User Requirement,URSPPBTE,MASTER-18614,System Requirement,HAFT
MASTER-6432,User Requirement,URSPPBTE,MASTER-18615,System Requirement,HAFT
MASTER-6432,User Requirement,URSPPBTE,MASTER-18469,System Requirement,HAFU
MASTER-6432,User Requirement,URSPPBTE,MASTER-18399,System Requirement,HAFU
MASTER-6432,User Requirement,URSPPBTE,MASTER-18463,System Requirement,HAFU
MASTER-6432,User Requirement,URSPPBTE,MASTER-18467,System Requirement,HAFU
MASTER-6432,User Requirement,URSPPBTE,MASTER-18471,System Requirement,HAFU
MASTER-6432,User Requirement,URSPPBTE,MASTER-18473,System Requirement,HAFU
MASTER-6432,User Requirement,URSPPBTE,MASTER-18481,System Requirement,HAFU
MASTER-6432,User Requirement,URSPPBTE,MASTER-18547,System Requirement,HAFU
MASTER-6432,User Requirement,URSPPBTE,MASTER-18550,System Requirement,HAFU
MASTER-6432,User Requirement,URSPPBTE,MASTER-18554,System Requirement,HAFU
MASTER-6432,User Requirement,URSPPBTE,MASTER-18614,System Requirement,HAFU
MASTER-6432,User Requirement,URSPPBTE,MASTER-18615,System Requirement,HAFU
MASTER-6432,User Requirement,URSPPBTE,MASTER-55416,System Requirement,Inspire
MASTER-6432,User Requirement,URSPPBTE,MASTER-19849,System Requirement,SyBTE
MASTER-6432,User Requirement,URSPPBTE,MASTER-19854,System Requirement,SyBTE
MASTER-6432,User Requirement,URSPPBTE,MASTER-19859,System Requirement,SyBTE
MASTER-6432,User Requirement,URSPPBTE,MASTER-19861,System Requirement,SyBTE
MASTER-6432,User Requirement,URSPPBTE,MASTER-19848,System Requirement,SyBTE
MASTER-6432,User Requirement,URSPPBTE,MASTER-19853,System Requirement,SyBTE
MASTER-6432,User Requirement,URSPPBTE,MASTER-19862,System Requirement,SyBTE
MASTER-6432,User Requirement,URSPPBTE,MASTER-19863,System Requirement,SyBTE
MASTER-6433,User Requirement,URSPPBTE,MASTER-18466,System Requirement,HAFP
MASTER-6433,User Requirement,URSPPBTE,MASTER-18465,System Requirement,HAFP
MASTER-6433,User Requirement,URSPPBTE,MASTER-18477,System Requirement,HAFP
MASTER-6433,User Requirement,URSPPBTE,MASTER-18482,System Requirement,HAFP
MASTER-6433,User Requirement,URSPPBTE,MASTER-18484,System Requirement,HAFP
MASTER-6433,User Requirement,URSPPBTE,MASTER-18486,System Requirement,HAFP
MASTER-6433,User Requirement,URSPPBTE,MASTER-18466,System Requirement,HAFQ
MASTER-6433,User Requirement,URSPPBTE,MASTER-18465,System Requirement,HAFQ
MASTER-6433,User Requirement,URSPPBTE,MASTER-18477,System Requirement,HAFQ
MASTER-6433,User Requirement,URSPPBTE,MASTER-18482,System Requirement,HAFQ
MASTER-6433,User Requirement,URSPPBTE,MASTER-18484,System Requirement,HAFQ
MASTER-6433,User Requirement,URSPPBTE,MASTER-18486,System Requirement,HAFQ
MASTER-6433,User Requirement,URSPPBTE,MASTER-18466,System Requirement,HAFS
MASTER-6433,User Requirement,URSPPBTE,MASTER-18465,System Requirement,HAFS
MASTER-6433,User Requirement,URSPPBTE,MASTER-18477,System Requirement,HAFS
MASTER-6433,User Requirement,URSPPBTE,MASTER-18482,System Requirement,HAFS
MASTER-6433,User Requirement,URSPPBTE,MASTER-18484,System Requirement,HAFS
MASTER-6433,User Requirement,URSPPBTE,MASTER-18486,System Requirement,HAFS
MASTER-6433,User Requirement,URSPPBTE,MASTER-18466,System Requirement,HAFT
MASTER-6433,User Requirement,URSPPBTE,MASTER-18465,System Requirement,HAFT
MASTER-6433,User Requirement,URSPPBTE,MASTER-18477,System Requirement,HAFT
MASTER-6433,User Requirement,URSPPBTE,MASTER-18482,System Requirement,HAFT
MASTER-6433,User Requirement,URSPPBTE,MASTER-18484,System Requirement,HAFT
MASTER-6433,User Requirement,URSPPBTE,MASTER-18486,System Requirement,HAFT
MASTER-6433,User Requirement,URSPPBTE,MASTER-18466,System Requirement,HAFU
MASTER-6433,User Requirement,URSPPBTE,MASTER-18465,System Requirement,HAFU
MASTER-6433,User Requirement,URSPPBTE,MASTER-18477,System Requirement,HAFU
MASTER-6433,User Requirement,URSPPBTE,MASTER-18482,System Requirement,HAFU
MASTER-6433,User Requirement,URSPPBTE,MASTER-18484,System Requirement,HAFU
MASTER-6433,User Requirement,URSPPBTE,MASTER-18486,System Requirement,HAFU
MASTER-6434,User Requirement,URSPPBTE,MASTER-18465,System Requirement,HAFP
MASTER-6434,User Requirement,URSPPBTE,MASTER-18465,System Requirement,HAFQ
MASTER-6434,User Requirement,URSPPBTE,MASTER-18465,System Requirement,HAFS
MASTER-6434,User Requirement,URSPPBTE,MASTER-18465,System Requirement,HAFT
MASTER-6434,User Requirement,URSPPBTE,MASTER-18465,System Requirement,HAFU
MASTER-6434,User Requirement,URSPPBTE,MASTER-22009,System Requirement,Inspire
MASTER-6434,User Requirement,URSPPBTE,MASTER-22013,System Requirement,Inspire
MASTER-6434,User Requirement,URSPPBTE,MASTER-22018,System Requirement,Inspire
MASTER-6434,User Requirement,URSPPBTE,MASTER-22015,System Requirement,Inspire
MASTER-6434,User Requirement,URSPPBTE,MASTER-22008,System Requirement,Inspire
MASTER-6434,User Requirement,URSPPBTE,MASTER-22010,System Requirement,Inspire
MASTER-6434,User Requirement,URSPPBTE,MASTER-22011,System Requirement,Inspire
MASTER-6434,User Requirement,URSPPBTE,MASTER-22012,System Requirement,Inspire
MASTER-6434,User Requirement,URSPPBTE,MASTER-22016,System Requirement,Inspire
MASTER-6434,User Requirement,URSPPBTE,MASTER-22017,System Requirement,Inspire
MASTER-6434,User Requirement,URSPPBTE,MASTER-22025,System Requirement,Inspire
MASTER-6434,User Requirement,URSPPBTE,MASTER-49934,System Requirement,Inspire
MASTER-6434,User Requirement,URSPPBTE,MASTER-49935,System Requirement,Inspire
MASTER-6434,User Requirement,URSPPBTE,MASTER-49937,System Requirement,Inspire
MASTER-6434,User Requirement,URSPPBTE,MASTER-22603,System Requirement,Inspire
MASTER-6434,User Requirement,URSPPBTE,MASTER-22604,System Requirement,Inspire
MASTER-6434,User Requirement,URSPPBTE,MASTER-22605,System Requirement,Inspire
MASTER-6435,User Requirement,URSPPBTE,MASTER-18464,System Requirement,HAFP
MASTER-6435,User Requirement,URSPPBTE,MASTER-18474,System Requirement,HAFP
MASTER-6435,User Requirement,URSPPBTE,MASTER-18478,System Requirement,HAFP
MASTER-6435,User Requirement,URSPPBTE,MASTER-18463,System Requirement,HAFP
MASTER-6435,User Requirement,URSPPBTE,MASTER-18471,System Requirement,HAFP
MASTER-6435,User Requirement,URSPPBTE,MASTER-18473,System Requirement,HAFP
MASTER-6435,User Requirement,URSPPBTE,MASTER-18476,System Requirement,HAFP
MASTER-6435,User Requirement,URSPPBTE,MASTER-18464,System Requirement,HAFQ
MASTER-6435,User Requirement,URSPPBTE,MASTER-18474,System Requirement,HAFQ
MASTER-6435,User Requirement,URSPPBTE,MASTER-18478,System Requirement,HAFQ
MASTER-6435,User Requirement,URSPPBTE,MASTER-18463,System Requirement,HAFQ
MASTER-6435,User Requirement,URSPPBTE,MASTER-18471,System Requirement,HAFQ
MASTER-6435,User Requirement,URSPPBTE,MASTER-18473,System Requirement,HAFQ
MASTER-6435,User Requirement,URSPPBTE,MASTER-18476,System Requirement,HAFQ
MASTER-6435,User Requirement,URSPPBTE,MASTER-18464,System Requirement,HAFS
MASTER-6435,User Requirement,URSPPBTE,MASTER-18474,System Requirement,HAFS
MASTER-6435,User Requirement,URSPPBTE,MASTER-18478,System Requirement,HAFS
MASTER-6435,User Requirement,URSPPBTE,MASTER-18463,System Requirement,HAFS
MASTER-6435,User Requirement,URSPPBTE,MASTER-18471,System Requirement,HAFS
MASTER-6435,User Requirement,URSPPBTE,MASTER-18473,System Requirement,HAFS
MASTER-6435,User Requirement,URSPPBTE,MASTER-18476,System Requirement,HAFS
MASTER-6435,User Requirement,URSPPBTE,MASTER-18464,System Requirement,HAFT
MASTER-6435,User Requirement,URSPPBTE,MASTER-18474,System Requirement,HAFT
MASTER-6435,User Requirement,URSPPBTE,MASTER-18478,System Requirement,HAFT
MASTER-6435,User Requirement,URSPPBTE,MASTER-18463,System Requirement,HAFT
MASTER-6435,User Requirement,URSPPBTE,MASTER-18471,System Requirement,HAFT
MASTER-6435,User Requirement,URSPPBTE,MASTER-18473,System Requirement,HAFT
MASTER-6435,User Requirement,URSPPBTE,MASTER-18476,System Requirement,HAFT
MASTER-6435,User Requirement,URSPPBTE,MASTER-18464,System Requirement,HAFU
MASTER-6435,User Requirement,URSPPBTE,MASTER-18474,System Requirement,HAFU
MASTER-6435,User Requirement,URSPPBTE,MASTER-18478,System Requirement,HAFU
MASTER-6435,User Requirement,URSPPBTE,MASTER-18463,System Requirement,HAFU
MASTER-6435,User Requirement,URSPPBTE,MASTER-18471,System Requirement,HAFU
MASTER-6435,User Requirement,URSPPBTE,MASTER-18473,System Requirement,HAFU
MASTER-6435,User Requirement,URSPPBTE,MASTER-18476,System Requirement,HAFU
MASTER-6435,User Requirement,URSPPBTE,MASTER-22009,System Requirement,Inspire
MASTER-6435,User Requirement,URSPPBTE,MASTER-22013,System Requirement,Inspire
MASTER-6435,User Requirement,URSPPBTE,MASTER-22008,System Requirement,Inspire
MASTER-6435,User Requirement,URSPPBTE,MASTER-22010,System Requirement,Inspire
MASTER-6435,User Requirement,URSPPBTE,MASTER-22011,System Requirement,Inspire
MASTER-6435,User Requirement,URSPPBTE,MASTER-22012,System Requirement,Inspire
MASTER-6435,User Requirement,URSPPBTE,MASTER-49934,System Requirement,Inspire
MASTER-6435,User Requirement,URSPPBTE,MASTER-49935,System Requirement,Inspire
MASTER-6435,User Requirement,URSPPBTE,MASTER-49937,System Requirement,Inspire
MASTER-6436,User Requirement,URSPPBTE,MASTER-18472,System Requirement,HAFP
MASTER-6436,User Requirement,URSPPBTE,MASTER-18483,System Requirement,HAFP
MASTER-6436,User Requirement,URSPPBTE,MASTER-18472,System Requirement,HAFQ
MASTER-6436,User Requirement,URSPPBTE,MASTER-18483,System Requirement,HAFQ
MASTER-6436,User Requirement,URSPPBTE,MASTER-18472,System Requirement,HAFS
MASTER-6436,User Requirement,URSPPBTE,MASTER-18483,System Requirement,HAFS
MASTER-6436,User Requirement,URSPPBTE,MASTER-18472,System Requirement,HAFT
MASTER-6436,User Requirement,URSPPBTE,MASTER-18483,System Requirement,HAFT
MASTER-6436,User Requirement,URSPPBTE,MASTER-18472,System Requirement,HAFU
MASTER-6436,User Requirement,URSPPBTE,MASTER-18483,System Requirement,HAFU
MASTER-6436,User Requirement,URSPPBTE,MASTER-22009,System Requirement,Inspire
MASTER-6436,User Requirement,URSPPBTE,MASTER-22013,System Requirement,Inspire
MASTER-6436,User Requirement,URSPPBTE,MASTER-22008,System Requirement,Inspire
MASTER-6436,User Requirement,URSPPBTE,MASTER-22012,System Requirement,Inspire
MASTER-6436,User Requirement,URSPPBTE,MASTER-49934,System Requirement,Inspire
MASTER-6436,User Requirement,URSPPBTE,MASTER-49935,System Requirement,Inspire
MASTER-6436,User Requirement,URSPPBTE,MASTER-49937,System Requirement,Inspire
MASTER-6437,User Requirement,URSPPBTE,MASTER-18562,System Requirement,HAFP
MASTER-6437,User Requirement,URSPPBTE,MASTER-18467,System Requirement,HAFP
MASTER-6437,User Requirement,URSPPBTE,MASTER-19249,System Requirement,HAFP
MASTER-6437,User Requirement,URSPPBTE,MASTER-18562,System Requirement,HAFQ
MASTER-6437,User Requirement,URSPPBTE,MASTER-18467,System Requirement,HAFQ
MASTER-6437,User Requirement,URSPPBTE,MASTER-19249,System Requirement,HAFQ
MASTER-6437,User Requirement,URSPPBTE,MASTER-18562,System Requirement,HAFS
MASTER-6437,User Requirement,URSPPBTE,MASTER-18467,System Requirement,HAFS
MASTER-6437,User Requirement,URSPPBTE,MASTER-19249,System Requirement,HAFS
MASTER-6437,User Requirement,URSPPBTE,MASTER-18562,System Requirement,HAFT
MASTER-6437,User Requirement,URSPPBTE,MASTER-18467,System Requirement,HAFT
MASTER-6437,User Requirement,URSPPBTE,MASTER-19249,System Requirement,HAFT
MASTER-6437,User Requirement,URSPPBTE,MASTER-18562,System Requirement,HAFU
MASTER-6437,User Requirement,URSPPBTE,MASTER-18467,System Requirement,HAFU
MASTER-6437,User Requirement,URSPPBTE,MASTER-19249,System Requirement,HAFU
MASTER-6437,User Requirement,URSPPBTE,MASTER-22009,System Requirement,Inspire
MASTER-6437,User Requirement,URSPPBTE,MASTER-22018,System Requirement,Inspire
MASTER-6437,User Requirement,URSPPBTE,MASTER-22015,System Requirement,Inspire
MASTER-6437,User Requirement,URSPPBTE,MASTER-22008,System Requirement,Inspire
MASTER-6437,User Requirement,URSPPBTE,MASTER-22010,System Requirement,Inspire
MASTER-6437,User Requirement,URSPPBTE,MASTER-22017,System Requirement,Inspire
MASTER-6437,User Requirement,URSPPBTE,MASTER-22023,System Requirement,Inspire
MASTER-6437,User Requirement,URSPPBTE,MASTER-55416,System Requirement,Inspire
MASTER-6438,User Requirement,URSPPBTE,MASTER-18557,System Requirement,HAFP
MASTER-6438,User Requirement,URSPPBTE,MASTER-18562,System Requirement,HAFP
MASTER-6438,User Requirement,URSPPBTE,MASTER-18557,System Requirement,HAFQ
MASTER-6438,User Requirement,URSPPBTE,MASTER-18562,System Requirement,HAFQ
MASTER-6438,User Requirement,URSPPBTE,MASTER-18557,System Requirement,HAFS
MASTER-6438,User Requirement,URSPPBTE,MASTER-18562,System Requirement,HAFS
MASTER-6438,User Requirement,URSPPBTE,MASTER-18557,System Requirement,HAFT
MASTER-6438,User Requirement,URSPPBTE,MASTER-18562,System Requirement,HAFT
MASTER-6438,User Requirement,URSPPBTE,MASTER-18557,System Requirement,HAFU
MASTER-6438,User Requirement,URSPPBTE,MASTER-18562,System Requirement,HAFU
MASTER-6439,User Requirement,URSPPBTE,MASTER-18562,System Requirement,HAFP
MASTER-6439,User Requirement,URSPPBTE,MASTER-18562,System Requirement,HAFQ
MASTER-6439,User Requirement,URSPPBTE,MASTER-18562,System Requirement,HAFS
MASTER-6439,User Requirement,URSPPBTE,MASTER-18562,System Requirement,HAFT
MASTER-6439,User Requirement,URSPPBTE,MASTER-18562,System Requirement,HAFU
MASTER-6448,User Requirement,URSPPBTE,MASTER-18634,System Requirement,HAFP
MASTER-6448,User Requirement,URSPPBTE,MASTER-17679,System Requirement,HAFP
MASTER-6448,User Requirement,URSPPBTE,MASTER-18634,System Requirement,HAFQ
MASTER-6448,User Requirement,URSPPBTE,MASTER-17679,System Requirement,HAFQ
MASTER-6448,User Requirement,URSPPBTE,MASTER-18634,System Requirement,HAFS
MASTER-6448,User Requirement,URSPPBTE,MASTER-17679,System Requirement,HAFS
MASTER-6448,User Requirement,URSPPBTE,MASTER-18634,System Requirement,HAFT
MASTER-6448,User Requirement,URSPPBTE,MASTER-17679,System Requirement,HAFT
MASTER-6448,User Requirement,URSPPBTE,MASTER-18634,System Requirement,HAFU
MASTER-6448,User Requirement,URSPPBTE,MASTER-17679,System Requirement,HAFU
MASTER-6448,User Requirement,URSPPBTE,MASTER-22547,System Requirement,Inspire
MASTER-6448,User Requirement,URSPPBTE,UTICA-2474,System Requirement,SyCIC
MASTER-6449,User Requirement,URSPPBTE,MASTER-18638,System Requirement,HAFP
MASTER-6449,User Requirement,URSPPBTE,MASTER-18640,System Requirement,HAFP
MASTER-6449,User Requirement,URSPPBTE,MASTER-18642,System Requirement,HAFP
MASTER-6449,User Requirement,URSPPBTE,MASTER-18644,System Requirement,HAFP
MASTER-6449,User Requirement,URSPPBTE,MASTER-18638,System Requirement,HAFQ
MASTER-6449,User Requirement,URSPPBTE,MASTER-18640,System Requirement,HAFQ
MASTER-6449,User Requirement,URSPPBTE,MASTER-18642,System Requirement,HAFQ
MASTER-6449,User Requirement,URSPPBTE,MASTER-18644,System Requirement,HAFQ
MASTER-6449,User Requirement,URSPPBTE,MASTER-18638,System Requirement,HAFS
MASTER-6449,User Requirement,URSPPBTE,MASTER-18640,System Requirement,HAFS
MASTER-6449,User Requirement,URSPPBTE,MASTER-18642,System Requirement,HAFS
MASTER-6449,User Requirement,URSPPBTE,MASTER-18644,System Requirement,HAFS
MASTER-6449,User Requirement,URSPPBTE,MASTER-18638,System Requirement,HAFT
MASTER-6449,User Requirement,URSPPBTE,MASTER-18640,System Requirement,HAFT
MASTER-6449,User Requirement,URSPPBTE,MASTER-18642,System Requirement,HAFT
MASTER-6449,User Requirement,URSPPBTE,MASTER-18644,System Requirement,HAFT
MASTER-6449,User Requirement,URSPPBTE,MASTER-18646,System Requirement,HAFT
MASTER-6449,User Requirement,URSPPBTE,MASTER-18648,System Requirement,HAFT
MASTER-6449,User Requirement,URSPPBTE,MASTER-18638,System Requirement,HAFU
MASTER-6449,User Requirement,URSPPBTE,MASTER-18640,System Requirement,HAFU
MASTER-6449,User Requirement,URSPPBTE,MASTER-18642,System Requirement,HAFU
MASTER-6449,User Requirement,URSPPBTE,MASTER-18644,System Requirement,HAFU
MASTER-6449,User Requirement,URSPPBTE,MASTER-18646,System Requirement,HAFU
MASTER-6449,User Requirement,URSPPBTE,MASTER-18648,System Requirement,HAFU
MASTER-6450,User Requirement,URSPPBTE,MASTER-18617,System Requirement,HAFP
MASTER-6450,User Requirement,URSPPBTE,MASTER-18617,System Requirement,HAFQ
MASTER-6450,User Requirement,URSPPBTE,MASTER-18617,System Requirement,HAFS
MASTER-6450,User Requirement,URSPPBTE,MASTER-18617,System Requirement,HAFT
MASTER-6450,User Requirement,URSPPBTE,MASTER-18617,System Requirement,HAFU
MASTER-6450,User Requirement,URSPPBTE,MASTER-48451,System Requirement,SyBTE
MASTER-6450,User Requirement,URSPPBTE,UTICA-202,System Requirement,SyBTE
MASTER-6450,User Requirement,URSPPBTE,MASTER-48451,System Requirement,SyCIC
MASTER-6450,User Requirement,URSPPBTE,UTICA-25732,System Requirement,SyCIC
MASTER-6450,User Requirement,URSPPBTE,UTICA-2476,System Requirement,SyCIC
MASTER-6451,User Requirement,URSPPBTE,MASTER-18634,System Requirement,HAFP
MASTER-6451,User Requirement,URSPPBTE,MASTER-18638,System Requirement,HAFP
MASTER-6451,User Requirement,URSPPBTE,MASTER-18634,System Requirement,HAFQ
MASTER-6451,User Requirement,URSPPBTE,MASTER-18638,System Requirement,HAFQ
